ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%),Iono RM,Iono RM error
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTE5NzY=,2023-08-28T20:27:57+00:00,LBAND,511.545449271028,10.390237131995388,2.044011985084992e-05,59000.0,3.4165,0.071,1904.40405273438,3.011,-1.14433,0.04,0.1023995535714285,-0.34825078057798303,0.05325220061402128
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzODA=,2023-07-14T18:48:18+00:00,LBAND,255.4922084485981,10.39028115631126,2.73471045251445e-05,59000.0,1.1637,0.098,791.759704589844,1.884,-0.676353,0.06,0.0939705141129032,-0.2343818155599883,0.03792160853258864
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2Ng==,2023-05-20T01:04:21+00:00,LBAND,255.56959222429904,10.390262236900218,2.863848698431024e-05,59000.0,1.0475,0.119,636.926147460938,1.512,-0.420618,0.06,0.0910408266129032,-0.28089955871446565,0.04944703714496252
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwMQ==,2021-04-15T07:38:44+00:00,LBAND,255.4987208971956,10.391003625202572,1.795324741704962e-05,59000.0,2.1846,0.053,2409.64013671875,4.857,-0.852278,0.04,0.0725806451612903,-0.7016154961179701,0.05617430298074661
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5NQ==,2021-01-23T08:14:45+00:00,LBAND,255.4987208971956,10.390875081410098,3.019360950811505e-05,59000.0,7.5872,0.082,3142.31494140625,6.77,-0.844765,0.04,0.084015877016129,-0.6985454056654398,0.058722023087174884
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg3MTc=,2025-11-13T13:57:31+00:00,LBAND,511.468065495327,10.390281132148411,4.334006871842707e-05,59000.0,3.3196,0.165,824.515930175781,1.521,-2.29108,0.06,0.1113901289682539,-1.72508821779498,0.057956190279226605
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2NQ==,2023-05-10T02:07:34+00:00,LBAND,511.5476240747657,10.390266366139434,1.920803185834934e-05,59000.0,0.9013,0.079,976.434936523438,1.606,-0.564754,0.06,0.0944475446428571,-0.3818413489119851,0.05091986090360087
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0OQ==,2022-12-30T08:59:44+00:00,LBAND,255.4987208971956,10.390841172398858,4.333755226405187e-05,59000.0,0.605,0.166,395.617218017578,1.024,-1.8643,0.1,0.0798828125,-1.4034604016063297,0.05082876377305142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0Ng==,2022-12-01T13:14:00+00:00,LBAND,255.5777890093451,10.390598211768022,1.35240289438879e-05,59000.0,1.2265,0.059,1733.84240722656,4.104,-2.23873,0.04,0.1214192708333333,-1.6654742009686685,0.05883219822196152
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1NQ==,2020-05-12T04:18:26+00:00,LBAND,512.95877024299,10.390682077328762,3.520277968131963e-05,59000.0,1.2248,0.106,681.258361816406,1.221,-0.286376,0.09,0.1039806547619047,-0.283378962412086,0.05376800884769047
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzMzOTA=,2024-02-05T10:30:05+00:00,LBAND,511.545449271028,10.390392921571936,2.940587760533264e-05,59000.0,0.8397,0.069,917.338928222656,1.672,-2.834,0.09,0.0989428323412698,-2.9540489065418254,0.06733727566265248
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5OQ==,2020-01-23T14:17:53+00:00,LBAND,257.53764007476656,10.390643384058745,3.647862018826908e-05,59000.0,5.4854,0.081,2141.42260742188,5.182,-0.964716,0.05,0.059023915461624,-0.7182035339615651,0.057457446417563236
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzU0MDM=,2023-09-12T18:19:53+00:00,LBAND,511.545449271028,10.390295028171764,3.034474872595873e-05,59000.0,0.9451,0.066,1057.60437011719,1.759,-1.79829,0.08,0.0864025297619047,-0.9974683814624239,0.05499629993416096
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzNQ==,2019-04-03T04:22:26+00:00,LBAND,247.99999999999932,10.390552043839543,3.841722854881799e-05,59000.0,0.9482,0.153,536.572326660156,1.431,-0.430192,0.08,0.0826710668103448,-0.2748901726096013,0.05186671275952479
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3NA==,2020-07-30T19:34:26+00:00,LBAND,511.93967013084045,10.390759932647942,1.302723134525675e-05,59000.0,0.894,0.057,1401.52709960938,2.154,-0.800176,0.04,0.0915178571428571,-0.2629387893835457,0.04755989709057558
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3OQ==,2020-08-27T20:43:39+00:00,LBAND,511.5476240747657,10.39086130095838,1.237781763641133e-05,59000.0,1.1976,0.053,1507.63208007812,2.975,-0.874521,0.04,0.0928664434523809,-0.41125706208549573,0.05692372542059198
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1MQ==,2023-01-09T12:43:06+00:00,LBAND,511.5476240747657,10.390697709876958,1.880548467595168e-05,59000.0,1.2775,0.039,1675.68469238281,3.125,-2.29476,0.05,0.0671502976190476,-1.9592505494501888,0.062439395811171375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5Nw==,2020-01-07T12:25:04+00:00,LBAND,514.526216373832,10.390690924453674,3.790920159802495e-05,59000.0,1.0818,0.122,666.043273925781,1.315,-1.49225,0.1,0.101241789819376,-0.7677913309913795,0.05673293332700394
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0NQ==,2020-04-09T05:57:30+00:00,LBAND,514.6049244112143,10.390649479911003,2.27150172422966e-05,59000.0,1.6295,0.08,1367.20471191406,2.23,-2.20938,0.06,0.1071583581349206,-0.4478536317048883,0.054320067711489006
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzOA==,2020-04-04T01:30:44+00:00,LBAND,264.5937501308404,10.390710851025942,0.0001203375553941,59000.0,0.9283,0.429,170.284225463867,0.424,-0.581245,0.22,0.09320068359375,-0.1983015847322385,0.0387762740258178
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0OQ==,2020-04-27T05:09:21+00:00,LBAND,514.8399324112142,10.390644497950428,3.76784556737596e-05,59000.0,1.1655,0.157,564.725708007812,0.908,-0.636982,0.09,0.0933159722222222,-0.31782938570991154,0.053886927987344346
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2MQ==,2020-05-25T02:00:10+00:00,LBAND,508.8823697943918,10.39069916275398,1.340353370026475e-05,59000.0,1.6532,0.038,2525.55029296875,3.919,-0.562924,0.04,0.1052009828629032,-0.3154358158972458,0.05255758842272073
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1Ng==,2023-02-16T08:08:14+00:00,LBAND,511.5476240747656,10.390428379691317,1.860917553017939e-05,59000.0,1.4572,0.083,1357.31066894531,2.117,-2.58054,0.04,0.1059647817460317,-2.46275764955052,0.06285033588813271
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5NA==,2019-12-19T11:52:39+00:00,LBAND,291.4838142803741,10.39075316249777,2.915979452986022e-05,59000.0,0.2975,0.064,692.743286132812,1.56,-1.19994,0.13,0.0456776819923371,-0.7974233365781139,0.14210233234558348
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3MA==,2019-09-20T17:05:09+00:00,LBAND,257.53764007476656,10.39051855376822,0.0001988834905621,59000.0,49.6376,0.822,570.203674316406,1.504,-0.906541,0.07,0.051793659621802,-0.3131365826471964,0.05050793355502603
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2MA==,2023-03-30T08:08:42+00:00,LBAND,511.46965413084047,10.390282332955405,3.967172447524724e-05,59000.0,11.3452,0.114,2352.7529296875,3.911,-2.61957,0.04,0.0928664434523809,-2.535478125397165,0.06550307405163207
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxNA==,2020-03-06T04:45:34+00:00,LBAND,906.5181021308404,10.39061721065165,3.27292964256096e-05,59000.0,4.8274,0.086,2057.23999023438,2.489,-0.65563,0.05,0.0990822040929203,-0.352451741039983,0.0464551931987489
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1OQ==,2019-08-09T21:48:26+00:00,LBAND,264.43601943925256,10.390419350021054,5.145640305834144e-05,59000.0,0.3391,0.145,309.360961914062,0.786,-1.35874,0.17,0.0461341594827586,-0.1961608936702827,0.08007288887657645
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5Mg==,2020-12-08T17:39:32+00:00,LBAND,255.6557589532704,10.39089549929015,3.038781261433675e-05,59000.0,0.9803,0.076,894.700439453125,2.399,-1.54044,0.06,0.0851499495967741,-0.8123854802676471,0.05354314010986521
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1OQ==,2020-05-23T04:50:58+00:00,LBAND,255.81279700934516,10.390685689946098,3.582791387421944e-05,59000.0,0.9381,0.116,763.090515136719,1.611,-0.759901,0.08,0.084992439516129,-0.28615757480372395,0.053739054943226394
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3Ng==,2019-09-25T21:35:33+00:00,LBAND,2050.5828031401875,10.39054902296708,1.374933743139099e-05,59000.0,7.8462,0.057,5747.9150390625,4.328,-1.00307,0.03,0.0832319134550372,-0.3098099122450383,0.1476536420819021
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2OA==,2019-09-13T14:20:40+00:00,LBAND,263.5740004485983,10.390542318861884,3.436505534850909e-05,59000.0,1.2252,0.075,1052.70849609375,2.209,-1.15436,0.07,0.0463362068965517,-0.3880808372975845,0.03590886707839759
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyMQ==,2020-03-06T05:46:23+00:00,LBAND,905.576971962616,10.39070082535393,4.372258981619779e-05,59000.0,4.1141,0.114,1254.12548828125,1.679,-0.830082,0.07,0.1087354811946902,-0.501512824089713,0.050536320414259574
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxOA==,2020-03-06T05:16:07+00:00,LBAND,898.5992110654199,10.39064810289185,4.681799589300613e-05,59000.0,5.8283,0.096,1853.77124023438,2.223,-0.658464,0.06,0.1006382533482142,-0.4292428460978939,0.04866800160488479
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxNg==,2020-03-06T05:00:51+00:00,LBAND,898.5212411214947,10.390602989670873,5.058371939919906e-05,59000.0,8.2514,0.11,1961.00512695312,2.499,-0.642843,0.06,0.0984304617117117,-0.3877334727461517,0.04758845295326042
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5Nw==,2021-02-18T13:26:22+00:00,LBAND,255.57778900934517,10.39085932192603,2.55996369544368e-05,59000.0,1.5117,0.042,2111.75537109375,4.911,-1.3415,0.05,0.0811491935483871,-0.9930988284378638,0.06030012505815335
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2Mw==,2019-08-17T18:41:24+00:00,LBAND,518.2894749906545,10.390503166959762,2.280807885950755e-05,59000.0,1.9128,0.075,1461.63549804688,2.555,-0.976247,0.05,0.0381869612068965,-0.18207278345982508,0.10758403750125324
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2Mw==,2020-06-05T03:41:11+00:00,LBAND,255.8907669532704,10.390723254308543,4.962809235567743e-05,59000.0,0.7496,0.197,341.442199707031,0.804,-0.693705,0.11,0.0846774193548387,-0.24695246524148917,0.053656063562040536
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzNA==,2020-03-21T04:53:09+00:00,LBAND,514.6049244112143,10.390628814642216,2.284208186638964e-05,59000.0,0.577,0.074,719.344116210938,1.064,-0.652823,0.07,0.115141369047619,-0.3291227979577803,0.05102937349619593
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5MQ==,2020-11-28T18:01:33+00:00,LBAND,254.5586888971956,10.39093039028028,3.267696250067625e-05,59000.0,0.9013,0.086,743.019897460938,1.859,-1.49233,0.07,0.0867250504032258,-0.750538006220266,0.055501307828439816
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2OA==,2023-06-03T04:13:23+00:00,LBAND,255.56959222429904,10.390257300665969,2.364967072457321e-05,59000.0,3.5509,0.073,1915.74670410156,4.624,-0.405549,0.04,0.1044606854838709,-0.35057565322287315,0.05379328728747318
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0Mw==,2022-10-15T16:07:24+00:00,LBAND,511.5476240747657,10.390476201427752,1.537491721819146e-05,59000.0,4.8813,0.054,3804.90209960938,5.248,-2.63562,0.03,0.0949745783730158,-2.0106585346061614,0.06028603245007301
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxNQ==,2020-03-06T05:00:51+00:00,LBAND,899.5403412336442,10.390602821827684,5.061939019868328e-05,59000.0,8.2636,0.11,1961.28991699219,2.499,-0.641954,0.06,0.0984568552927927,-0.3877334727461517,0.04758845295326042
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzMzU=,2023-08-11T21:09:36+00:00,LBAND,255.569592224299,10.390264617422927,1.684437412727089e-05,59000.0,1.4748,0.066,1460.7890625,3.276,-1.04541,0.04,0.1044596354166666,-0.3816641909704343,0.052954470472584225
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzMw==,2019-03-08T04:39:17+00:00,LBAND,503.9999999999993,10.390501584262369,4.171294083021173e-05,59000.0,2.3678,0.082,905.021728515625,2.039,-1.6964,0.08,0.0432889344262295,-0.3300079890938457,0.046363417978440645
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0Mg==,2019-06-22T22:02:00+00:00,LBAND,513.5071629158881,10.390443671943457,5.587464121445319e-05,59000.0,1.4932,0.124,693.448974609375,1.22,-0.557377,0.1,0.1809831691297208,-0.24272589434017408,0.04814073598492748
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5MA==,2019-12-01T10:06:12+00:00,LBAND,258.4787331588787,10.390743226067768,1.888657386053955e-05,59000.0,1.1439,0.061,1412.04821777344,3.251,-1.31713,0.05,0.0305547830923248,-0.6737913968771627,0.04364478852511272
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2NQ==,2020-06-18T01:32:19+00:00,LBAND,255.81279700934516,10.390712433966344,3.701675280167352e-05,59000.0,2.072,0.061,1642.83081054688,3.963,-0.684724,0.06,0.1042086693548387,-0.24731184204839235,0.0536178557125633
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzMA==,2020-03-13T02:06:14+00:00,LBAND,258.5571194018685,10.390715939637827,5.28025401466339e-05,59000.0,2.1922,0.155,737.248474121094,1.689,-0.346638,0.08,0.093963623046875,-0.1804282972448823,0.0916606095553017
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM0NTM=,2024-02-23T10:40:42+00:00,LBAND,255.569592224299,10.390338949780071,2.061498711880973e-05,59000.0,1.9948,0.073,1666.66430664062,3.663,-3.54437,0.04,0.0808026713709677,-3.438721154642036,0.07015374915081937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxMg==,2021-08-05T20:19:52+00:00,LBAND,511.5476240747656,10.390732641180715,2.699053120986145e-05,59000.0,1.3148,0.102,946.457824707031,1.406,-0.894894,0.07,0.0997353830645161,-0.27555729408900576,0.16300486263244854
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2Ng==,2020-06-18T23:57:37+00:00,LBAND,511.8617001869152,10.390698813775137,3.030457768762912e-05,59000.0,1.0508,0.105,651.695129394531,1.197,-0.684783,0.08,0.113157242063492,-0.27178469978089814,0.05167486133746235
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxMw==,2021-08-16T21:45:05+00:00,LBAND,511.5476240747657,10.39077114738508,2.242319067860739e-05,59000.0,1.1713,0.079,1206.4921875,1.945,-0.826814,0.06,0.1047867063492063,-0.32959109997212577,0.05377666551320036
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzNA==,2019-03-15T08:21:16+00:00,LBAND,503.9999999999993,10.390507249341091,4.341220697752743e-05,59000.0,2.0142,0.096,1073.61193847656,2.0,-1.1887,0.09,0.1565061475409836,-0.789633837817013,0.061364284901609015
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDM4MDU=,2024-01-10T10:47:33+00:00,LBAND,255.4922084485981,10.390716190884463,7.466556995463838e-05,59000.0,1.7524,0.188,507.685211181641,1.222,-2.76556,0.1,0.0980972782258064,-2.7427833376631625,0.0645782754189166
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwNg==,2021-06-08T03:48:29+00:00,LBAND,254.47962078504605,10.39090717183625,2.159566729720325e-05,59000.0,1.0439,0.117,667.259643554688,1.544,-0.67114,0.05,0.0780304939516129,-0.36598344802284183,0.12363778547866042
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxMA==,2021-07-06T01:18:57+00:00,LBAND,255.5777890093451,10.390721804639432,2.418231757481723e-05,59000.0,2.3051,0.083,1375.17395019531,3.312,-0.600355,0.05,0.1216922883064516,-0.3462441690917398,0.054248877838907916
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2Ng==,2019-09-01T23:03:36+00:00,LBAND,257.61560044859834,10.390488273727437,2.974342797345804e-05,59000.0,1.1673,0.079,1133.939453125,2.49,-1.01097,0.07,0.0612833704115684,-0.3018141253739121,0.05816227397209417
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2NQ==,2019-08-25T19:45:00+00:00,LBAND,262.16291768224323,10.390528328186011,1.524393074688288e-05,59000.0,1.1332,0.052,1612.40319824219,3.585,-0.957526,0.05,0.0280845905172413,-0.23790776152980977,0.10824895731265341
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxMw==,2020-03-06T04:45:34+00:00,LBAND,907.53720224299,10.39061702235384,3.275149854433376e-05,59000.0,4.8341,0.086,2059.1826171875,2.497,-0.655791,0.05,0.0990735619469026,-0.352451741039983,0.0464551931987489
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0MQ==,2022-09-07T18:15:46+00:00,LBAND,510.5285239626161,10.390491584359658,1.670710344843745e-05,59000.0,1.4475,0.053,2056.29150390625,3.021,-0.960505,0.05,0.0981522817460317,-0.4198204137074006,0.05136991728728524
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwOA==,2020-03-01T09:35:59+00:00,LBAND,513.5078543551394,10.390788846691695,4.476698108565755e-05,59000.0,1.3711,0.187,496.338806152344,0.791,-1.00507,0.1,0.076385498046875,-0.9020859341068788,0.05767779506967114
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5OA==,2020-01-21T06:42:55+00:00,LBAND,262.55494699065446,10.390748712459336,3.760566308658739e-05,59000.0,1.0191,0.171,487.572357177734,1.451,-1.08196,0.08,0.0909213362068965,-0.5079397795250319,0.04253264477168348
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM1MzA=,2024-03-07T05:14:44+00:00,LBAND,255.4922084485981,10.390188176525504,1.884318951953354e-05,59000.0,1.2811,0.034,2311.83325195312,4.759,-0.990151,0.06,0.1023185483870967,-0.9200249511098646,0.05079152902681969
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2MQ==,2019-08-11T21:23:20+00:00,LBAND,258.321698691589,10.390636046286565,6.529664252484342e-05,59000.0,1.3406,0.262,370.352569580078,0.931,-0.818745,0.11,0.0526974416017797,-0.24810108525466126,0.054460277349983634
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1Nw==,2023-03-07T08:30:31+00:00,LBAND,255.57778900934517,10.390329370997952,3.693372418881354e-05,59000.0,2.5676,0.143,797.397827148438,2.063,-3.16537,0.05,0.1082409274193548,-3.0103801934777463,0.0677103729068144
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4Mg==,2020-09-27T17:27:37+00:00,LBAND,511.5476240747656,10.390890153047708,1.732220344636323e-05,59000.0,0.6262,0.065,917.013488769531,1.578,-0.838857,0.06,0.0932229662698412,-0.4548065284117024,0.05606289593150201
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzMQ==,2019-02-12T05:27:29+00:00,LBAND,375.9999940186916,10.390565600157846,0.0001574575572735,59000.0,4.5657,0.705,270.719757080078,0.51,-1.24363,0.14,0.0511935763888888,-0.4893262884678478,0.04376023869500499
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzNw==,2019-04-22T07:35:35+00:00,LBAND,512.0000000000002,10.390419269078896,3.020866209035479e-05,59000.0,0.7066,0.126,535.782409667969,0.762,-1.14167,0.11,0.0741275027808676,-0.5363012620688858,0.05474260053875699
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczMg==,2022-05-16T03:16:26+00:00,LBAND,511.5476240747656,10.390562795345303,1.437737793356027e-05,59000.0,5.9231,0.062,3661.935546875,5.703,-0.699114,0.03,0.1167999751984127,-0.4600897496351119,0.05390914749004435
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5MA==,2020-11-14T13:07:51+00:00,LBAND,511.46965413084047,10.390955692878508,4.184294036840411e-05,59000.0,3.1967,0.117,1171.58276367188,1.994,-1.39411,0.06,0.0720796130952381,-1.105278244366251,0.05697262938741036
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1OA==,2023-03-07T09:51:58+00:00,LBAND,511.5476240747656,10.390353793899306,2.230623431046494e-05,59000.0,2.8884,0.067,1827.765625,3.625,-3.22523,0.05,0.0763113839285714,-3.2595009276102855,0.06928304203668315
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1NQ==,2019-08-05T23:00:12+00:00,LBAND,263.1819711401872,10.39058457212654,2.024800941062226e-05,59000.0,2.3334,0.068,1860.16723632812,4.466,-0.83291,0.04,0.0829404633620689,-0.2117748345974293,0.14717932173690407
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0Ng==,2019-07-08T18:56:52+00:00,LBAND,514.3702956261684,10.390500469914672,3.67847067970199e-05,59000.0,1.221,0.069,1076.97094726562,1.925,-0.530223,0.11,0.0972393267651888,-0.17105788434533714,0.09168338213095967
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0MA==,2022-08-30T17:53:35+00:00,LBAND,511.5476240747656,10.390493313566283,2.166465900349083e-05,59000.0,1.5236,0.099,1108.54760742188,1.854,-1.11372,0.05,0.1338665674603174,-0.2993448792417592,0.04848174959890773
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYyNTk=,2024-06-03T01:34:23+00:00,LBAND,510.5201142429906,10.39017232307611,3.427850527032233e-05,59000.0,1.1298,0.142,583.578491210938,0.972,-0.672103,0.08,0.110289558531746,-0.36945915254662337,0.05264092473972722
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzU0MjI=,2023-08-06T20:19:49+00:00,LBAND,511.545449271028,10.390249169161326,2.316308248755267e-05,59000.0,0.6627,0.09,737.231384277344,1.207,-0.90194,0.08,0.0980282738095238,-0.35941753396447146,0.0508547700840157
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU5NDk=,2024-05-15T02:06:58+00:00,LBAND,511.545449271028,10.390044632479055,3.457736297029475e-05,59000.0,4.5776,0.054,2516.734375,4.313,-0.194552,0.07,0.0929749503968253,-0.3832650641836917,0.051566366367136525
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwMw==,2021-05-13T02:20:44+00:00,LBAND,254.47962078504605,10.390935223740216,2.197446088631905e-05,59000.0,2.9828,0.092,1622.24914550781,3.58,-0.404224,0.04,0.0799206149193548,-0.2835638843268459,0.055771749645900155
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM0MDk=,2024-02-06T05:52:30+00:00,LBAND,255.4922084485981,10.390317651842574,4.420113140384595e-05,59000.0,1.0024,0.193,473.274597167969,1.22,-2.01891,0.08,0.1303868447580645,-1.5803669382473506,0.04843421193528841
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyMA==,2020-03-06T05:31:16+00:00,LBAND,897.5021410093451,10.39068758920007,4.04042686641855e-05,59000.0,4.1859,0.099,1576.85498046875,1.917,-0.812431,0.06,0.1182960304054054,-0.45897463050262616,0.04960474734894937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1Ng==,2019-08-07T17:55:05+00:00,LBAND,263.33900560747685,10.390518229630905,2.159485317832697e-05,59000.0,0.6673,0.044,1409.73706054688,3.212,-0.941012,0.06,0.0603785021551724,-0.14619922108497138,0.09229181108655417
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1Nw==,2019-08-07T20:29:07+00:00,LBAND,264.4360194392526,10.390539580232678,3.269371289453228e-05,59000.0,1.0617,0.066,1223.83984375,2.744,-0.885307,0.08,0.0646214978448275,-0.13725004328142842,0.07930485794091474
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1Mw==,2019-07-29T18:54:20+00:00,LBAND,257.7726349158881,10.390402801118393,8.17874863260365e-05,59000.0,2.1648,0.259,419.560668945312,1.117,-0.830392,0.12,0.0362208008898776,-0.14762828520613236,0.09594272046526574
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5NQ==,2020-01-05T06:52:24+00:00,LBAND,257.45856598130865,10.390741547336852,2.316442734041487e-05,59000.0,1.6804,0.081,1428.66101074219,3.436,-0.925345,0.05,0.0684093437152391,-0.33253928038320135,0.03554611113646667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5NA==,2021-01-03T11:41:44+00:00,LBAND,255.57778900934517,10.390973442815374,5.177475911300731e-05,59000.0,0.8402,0.18,390.060668945312,1.078,-1.54145,0.1,0.08701171875,-1.3995479468982097,0.06424410443695308
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY0NDU=,2024-06-07T22:35:10+00:00,LBAND,255.56959222429904,10.390159916952337,2.777067699707708e-05,59000.0,2.6736,0.123,1085.50390625,2.553,-0.594207,0.04,0.0917338709677419,-0.40884462734365024,0.04609763368258808
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUwNDU=,2024-04-09T07:19:07+00:00,LBAND,255.4922084485981,10.390236882504889,1.975867595314033e-05,59000.0,3.3898,0.074,2022.65112304688,4.653,-1.7302,0.03,0.1007749495967741,-1.668539822645102,0.060852326214901276
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyMw==,2022-01-13T11:28:34+00:00,LBAND,511.5476240747657,10.390816123261876,2.673969866863631e-05,59000.0,0.7686,0.093,718.773986816406,1.221,-1.86969,0.08,0.107328869047619,-1.5200713340483119,0.05961767379968638
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxOA==,2021-11-05T14:26:40+00:00,LBAND,511.5476240747657,10.390732302089647,2.732307654770875e-05,59000.0,3.1453,0.075,1770.60717773438,3.381,-1.33517,0.05,0.1041614163306451,-0.8130222897865553,0.05363165416689374
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY5Mw==,2020-12-26T16:31:35+00:00,LBAND,255.4987208971956,10.390971478421758,8.13139336217317e-06,59000.0,0.8213,0.043,1822.70727539062,3.982,-1.32855,0.03,0.0910093245967741,-0.9386526982514523,0.08794821207758523
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0NA==,2022-10-27T19:20:56+00:00,LBAND,511.5476240747656,10.390507851835295,1.905857411621836e-05,59000.0,1.7785,0.048,2251.49877929688,3.534,-1.77364,0.05,0.0843939012096774,-1.031589429002418,0.05674327809907292
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUwNTA=,2024-04-09T08:03:06+00:00,LBAND,511.46806549532704,10.39024285036866,1.859478373703462e-05,59000.0,2.2581,0.074,1581.45141601562,2.837,-1.97228,0.04,0.1106460813492063,-1.9519592342114755,0.0620449485184285
