solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 707686163705277184,707686163705277184,1640364360,2016.0,128.07215479186465,0.01617031,29.319217105992102,0.012576062,4.838375097707542,0.021277826,227.39047,28.61222,-19.327247207118145,0.018930865,-21.097790053021356,0.01450718,-0.28486943,0.15239772,-0.10246137,0.077656835,-0.36292836,0.10278823,0.12819913,0.15067674,-0.3777348,-0.12706372,267,267,266,1,-2.6732686,505.50238,0.08472265,5.9688177,31,True,1.4882188,,,,,,,,30,17,0.02680601,36,8,5,0.06070222,32.715714,0,0,0.88408047,,,,,,,,,False,296,27438733.440269697,56070.414,489.36206,7.091457,34,12644986.816936359,88866.555,142.29185,7.5837464,33,20998037.714583483,120001.81,174.981,6.4424486,1.2261144,0,1,0,0,0,1.1412978,0.49228954,0.6490083,-1.7337798,0.23525718,1,12,0,10,414.56845,4.7075434,6.6995387e-09,972.07184,1.7843195,5000.0,3.5,0.0,111,17.634182,1.1094393,11,6.1821856,0.012586661,12,,VARIABLE,194.26853561628985,33.63068440827599,123.10757880671524,10.150610862861855,False,False,0,True,True,False,True,False,True,True,False,1.026801e-13,5.1288195e-13,0.99993485,4932.6353,4918.285,4938.645,2.3129,2.3056,2.3204,-0.6826,-0.6834,-0.6808,204.6726,203.4087,205.808,0.1298,0.1128,0.1366,0.1034,0.0898,0.1088,0.0551,0.0478,0.058,PHOENIX
1636148068921376768,Gaia DR3 2609049322146297472,2609049322146297472,459458088,2016.0,338.34528208518947,0.046307094,-9.614922668293527,0.0490883,38.25731133717895,0.059338998,644.7246,139.58957,139.0956332017143,0.06099393,11.732614591882983,0.054255947,0.23169689,0.30131498,-0.24562277,-0.1999685,-0.27114514,-0.038275886,-0.30367345,-0.29934013,-0.17142448,0.27929804,162,162,159,3,1.6320856,2408.947,0.3463253,130.13675,95,False,,1.2349082,0.0124733765,0.06881477,0.35527027,0.030565137,-0.021827355,-0.2709479,19,13,0.09387979,21,9,0,0.074920006,70.11337,32,0,1.0924916,,,,,,,,,False,172,296469.70585465484,373.1917,794.4166,12.007416,14,93331.88545065791,5528.6177,16.881596,12.913467,11,602373.4097767222,10791.869,55.817337,10.298231,2.346632,4,10,1,10,0,2.6152363,0.90605164,1.7091846,-6.979593,1.6085888,2,10,10,9,42.314266,,,913.35333,,3700.0,3.0,-0.25,111,,,,,,,44.227295,NOT_AVAILABLE,54.585972461996036,-53.053488079636764,336.40559728570565,-0.4881878835879833,False,False,0,False,False,True,False,False,False,True,False,1.03416895e-13,5.165622e-13,0.9998619,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2913314288686472576,2913314288686472576,1774393201,2016.0,93.44641834723038,0.0127847735,-23.906400629805045,0.017783921,59.990509332766614,0.022218293,2700.0503,115.3637,-31.238772853259277,0.017342463,111.05369241506092,0.02292466,0.03235472,0.05454877,0.092802525,0.14896265,-0.11697152,0.1932607,-0.19318525,0.01771115,0.1673774,-0.13439293,602,602,599,3,13.276565,5806.8027,0.22411072,104.215416,31,True,1.257487,,,,,,,,69,30,0.032550044,72,23,1,0.0062009897,24.924747,0,0,1.4083241,,,,,,,,,False,597,421014.56882352266,326.3065,1290.2427,11.626624,66,72943.1459161141,339.13766,215.08418,13.181081,67,545829.8934125161,803.055,679.6918,10.405252,1.4697188,0,1,0,0,0,2.7758284,1.5544567,1.2213717,22.543697,0.36339873,1,34,3,23,118.4494,-3.310962,0.0025839217,955.7414,7.835848,3300.0,4.5,0.0,101,,,,9.812327,0.0061784866,27,126.90331,NOT_AVAILABLE,230.8996713159309,-18.533268590602095,94.64746788607746,-47.29009662565291,False,False,0,True,True,True,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2928420272788743296,2928420272788743296,498221331,2016.0,107.82001459728738,0.007088451,-21.298800904869406,0.010858825,50.350775818215354,0.014993116,3358.2595,121.876366,-103.59975202580827,0.01401086,-64.19455204020532,0.014368515,-0.34810632,0.2074976,0.1137866,-0.025024306,-0.14262329,0.017806618,0.07213017,0.12253766,-0.20409848,-0.16666643,796,0,793,3,9.28075,1327.7394,0.09067461,10.523488,31,False,1.2451818,,,,,,,,91,25,0.021386465,94,18,0,0.011886127,94.9972,2,0,1.242209,0.472001,0.50460076,0.39605522,0.34880397,-106.47016,71.40729,11.810047,-22.615482,False,786,99106.46895295163,32.01425,3095.6985,13.197112,76,15265.754154654816,44.125362,345.96326,14.879247,76,142783.00130937368,1460.8326,97.74084,11.861204,1.594737,17,25,1,22,0,3.0180426,1.6821346,1.3359079,15.582823,1.9940051,1,32,25,17,45.23681,4.23575,1.776747e-05,957.0732,21.076324,3300.0,4.5,0.0,101,,,,11.28401,0.017238522,7,39.914097,NOT_AVAILABLE,234.1307929621861,-5.3895743935693226,113.07370236516509,-43.321083260696206,False,False,0,True,True,True,False,False,False,True,False,1.2558453e-13,6.272884e-13,0.9976672,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3009908378049913216,3009908378049913216,934836242,2016.0,81.769924030883,0.011740434,-11.901181972232846,0.009533504,37.25385312651125,0.019471643,1913.2361,52.138103,16.91501447341464,0.018332219,-49.31799111646447,0.01563125,0.33417818,-0.2334755,-0.32590574,-0.10413358,0.033853166,-0.0048052864,-0.3911651,0.2973652,0.085720874,-0.18531734,634,634,627,7,-2.9016201,2104.5732,0.1272806,32.434532,31,True,1.5805454,,,,,,,,72,20,0.026755532,73,22,17,0.019319387,110.036896,0,0,0.9183497,,,,,,,,,True,626,61820993.798492864,53966.74,1145.5388,6.209527,72,34675074.99483312,105988.28,327.15952,6.4884987,66,39648220.81250938,105262.19,376.66156,5.752336,1.2022339,0,0,0,0,0,0.73616266,0.27897167,0.457191,21.099588,0.36894885,1,45,0,18,1085.0201,24.577566,0.0,920.6165,8.816244,6250.0,4.5,0.25,222,63.447823,2.3493154,45,5.5846276,0.0067231753,47,,VARIABLE,214.37435384646483,-24.041159650363735,80.14707515781608,-35.059395617911136,False,False,0,True,True,False,True,False,True,True,False,1.1192878e-13,5.590786e-13,0.9990192,5901.527,5900.2764,5903.3384,4.151,4.1496,4.1547,-0.4758,-0.4799,-0.4478,26.8138,26.7752,26.8427,1e-04,0.0,0.0004,1e-04,0.0,0.0003,0.0,0.0,0.0002,MARCS
1636148068921376768,Gaia DR3 3422476266419055232,3422476266419055232,1216819001,2016.0,77.7939614141563,0.19239135,28.230585741218082,0.1253397,7.167602860372229,0.21417096,33.466736,26.175404,6.557459601726691,0.2301129,-25.340708880748767,0.16836098,-0.14603485,0.23788941,-0.10119088,0.43482015,-0.3602589,0.29221687,-0.47964877,0.17100957,0.4111138,-0.042259954,318,318,304,14,127.990685,55882.51,1.4369771,1821.5414,95,False,,1.4854287,0.039993003,-0.07818071,-0.2953347,0.04246423,-0.14711098,0.093469165,35,18,0.32345977,39,20,3,0.09470781,108.20503,96,0,9.528094,,,,,,,,,False,300,995614.1519615425,4129.0024,241.12704,10.69214,34,631628.5122269834,2695.6787,234.3115,10.837388,32,1224747.2581894556,4127.0103,296.7638,9.52778,1.8645535,21,11,18,14,0,1.3096085,0.14524841,1.16436,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,176.40232460217598,-6.690610925034008,79.21860689127256,5.246988099783401,False,False,0,False,False,False,False,False,False,True,False,2.4418043e-09,2.1592765e-08,0.9999886,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3485098646237003392,3485098646237003392,30923110,2016.0,173.1714897627468,0.018160444,-26.86566666910962,0.014789056,21.75850443711053,0.02822811,770.8098,94.65307,-90.60589402728536,0.025146348,-27.382026806180413,0.018860789,-0.23673564,-0.1514371,-0.25891742,0.026652852,-0.088002995,0.027722977,0.27736926,0.2492827,-0.2776358,-0.1787889,410,410,407,3,2.0190785,2224.8562,0.18390587,49.101196,31,True,1.2821896,,,,,,,,47,22,0.03645795,57,18,4,0.01592508,121.21112,2,0,1.0711974,,,,,,,,,False,453,604569.4122990047,604.54694,1000.0372,11.233751,51,125263.17381922707,544.8004,229.92488,12.593984,51,742476.6732010632,1618.3617,458.7829,10.071189,1.4353023,0,0,0,0,0,2.5227947,1.3602324,1.1625624,-17.861422,6.955212,1,25,0,15,113.128456,47.946373,0.0,887.4076,128.88762,3500.0,3.5,-0.75,111,,,,9.535155,0.00832839,18,121.303825,NOT_AVAILABLE,281.98692757613844,32.78300904135384,185.31764525737154,-27.18084772476598,False,False,0,True,True,True,False,False,False,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3677941161701409792,3677941161701409792,324325532,2016.0,196.60835615320133,0.02927584,-4.846004612592078,0.022214664,4.033432977914359,0.03559898,113.301926,19.670992,-3.4879894220296075,0.046468157,-19.359283693146832,0.034072686,-0.54851365,-0.08119056,-0.11290504,-0.12409706,-0.15740278,-0.124779254,0.013525433,-0.030404268,0.2632187,-0.5858339,287,287,285,2,3.6795785,760.3752,0.1704729,16.501938,31,True,1.4414195,,,,,,,,33,16,0.07209364,44,28,0,0.025762971,126.4456,0,0,1.1582026,,,,,,,,,False,291,11788414.956040414,21127.113,557.97565,8.008728,39,4882194.062611089,19515.104,250.17516,8.617004,36,10078056.610792017,26953.94,373.8992,7.2394533,1.2690638,0,0,0,0,0,1.3775511,0.60827637,0.7692747,25.979527,1.0796276,1,19,0,12,367.39383,46.144356,0.0,837.80664,13.289622,4750.0,2.5,0.0,222,5.588884,1.8865845,16,6.933115,0.01344093,19,,NOT_AVAILABLE,309.9586261092196,57.82101323773442,197.16337622719345,2.0506262061424443,False,False,2,True,True,False,False,False,False,True,False,1.025269e-13,5.121167e-13,0.99995005,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3858896247076028288,3858896247076028288,707514287,2016.0,159.00215147100806,0.046490237,5.120786583129691,0.039743137,65.47083288977467,0.049385823,1325.7009,666.4329,-654.1206933957492,0.065442644,127.51071790875383,0.056959637,-0.09160463,0.044996873,-0.14871971,-0.009219487,-0.12157178,0.015598768,-0.18041411,-0.018784361,-0.23188527,-0.11768459,186,186,185,1,2.8750646,3491.3826,0.38133845,155.5809,95,False,,1.2319345,0.010673583,-0.16604587,0.047603127,0.0027834338,-0.075376235,0.07864138,21,14,0.092464976,21,21,0,0.086835824,17.316202,0,0,1.1537838,,,,,,,,,False,178,534683.9838853568,600.68677,890.12115,11.367124,20,93356.56613679895,387.00354,241.22923,12.91318,19,695587.1410670999,1283.4116,541.9829,10.142016,1.4755327,0,0,0,0,0,2.771164,1.5460567,1.2251072,20.158785,0.50593036,1,10,2,8,69.23202,0.25817606,0.26625538,726.4809,3.789112,4000.0,3.0,0.0,333,13.409973,11.5849285,7,9.562315,0.008657424,7,,NOT_AVAILABLE,241.14612711416441,50.970318238586266,158.6777974440273,-3.4442393026058875,False,False,0,True,True,False,False,False,True,True,False,1.2558453e-13,6.272884e-13,0.9976672,3004.619,3003.946,3005.5725,4.1022,4.0995,4.1051,-0.8074,-0.8108,-0.8034,15.2703,15.256,15.3068,0.0,0.0,1e-04,0.0,0.0,1e-04,0.0,0.0,1e-04,PHOENIX
1636148068921376768,Gaia DR3 4223813264304668288,4223813264304668288,1522152819,2016.0,302.32583654605094,0.036655143,-1.2289714355165018,0.025775608,92.65249154899843,0.044357225,2088.78,376.6011,-43.99880616537538,0.041915596,-374.02205150596626,0.03160674,0.10972575,0.06197483,-0.033853143,-0.29842806,-0.21565996,-0.19861905,0.18470699,-0.26395592,-0.3332449,0.24105103,344,336,344,0,12.0241585,4126.0957,0.33913782,128.06586,31,False,1.2149029,,,,,,,,40,18,0.061242264,43,10,0,0.015273716,95.79776,0,0,1.494561,,,,,,,,,False,357,160609.4450099221,154.05145,1042.5702,12.672939,40,18421.28040362881,71.51171,257.59808,14.675242,40,229427.2540377514,340.0955,674.59656,11.346283,1.5431753,0,0,0,0,0,3.3289595,2.0023031,1.3266563,-53.429333,0.91623574,1,14,3,11,41.21164,-0.09498117,0.011865849,894.4239,8.690365,3200.0,4.5,0.0,101,,,,10.705624,0.008175626,11,,NOT_AVAILABLE,40.953260963733776,-17.836581926799827,304.30222702919525,18.443801113698633,False,False,0,True,True,False,False,False,True,True,False,1.02215986e-13,5.105637e-13,0.99998087,2973.6785,2960.1646,2980.047,4.9893,4.8605,5.0398,-0.347,-0.5124,-0.2628,10.8408,10.7478,11.4326,0.0007,1e-04,0.0051,0.0004,1e-04,0.003,0.0003,0.0,0.0023,MARCS
